"X283L"	"X1"	"X2"	"X3"
283	"PVCL"	"BDUR"	1
283	"PVNL"	"BDUR"	2
283	"PVNL"	"BDUR"	2
283	"PVNL"	"BDUR"	2
283	"PVNR"	"BDUR"	1
283	"PVNR"	"BDUR"	2
283	"PVNR"	"BDUR"	2
283	"SDQL"	"BDUR"	1
283	"URADR"	"BDUR"	1
283	"ADEL"	"CEPDL"	1
283	"ALML"	"CEPDL"	3
283	"AVER"	"CEPDL"	1
283	"AVER"	"CEPDL"	4
283	"OLQDL"	"CEPDL"	1
283	"RIH"	"CEPDL"	1
283	"IL1DL"	"CEPDL"	4
283	"OLLL"	"CEPDL"	2
283	"OLLL"	"CEPDL"	3
283	"OLQDL"	"CEPDL"	6
283	"RIBL"	"CEPDL"	2
283	"RICL"	"CEPDL"	1
283	"RICL"	"CEPDL"	1
283	"RICR"	"CEPDL"	2
283	"RICR"	"CEPDL"	2
283	"RIH"	"CEPDL"	1
283	"RIPL"	"CEPDL"	2
283	"RIS"	"CEPDL"	1
283	"RMDVL"	"CEPDL"	1
283	"RMDVL"	"CEPDL"	2
283	"RMGL"	"CEPDL"	1
283	"RMGL"	"CEPDL"	3
283	"RMGL"	"CEPDL"	1
283	"RMHR"	"CEPDL"	1
283	"RMHR"	"CEPDL"	3
283	"SIADR"	"CEPDL"	1
283	"SIADR"	"CEPDL"	1
283	"SMBDR"	"CEPDL"	1
283	"URADL"	"CEPDL"	2
283	"URBL"	"CEPDL"	4
283	"URBL"	"CEPDL"	1
283	"URYDL"	"CEPDL"	2
283	"ADER"	"CEPDR"	1
283	"ALMR"	"CEPDR"	1
283	"AVEL"	"CEPDR"	6
283	"BDUR"	"CEPDR"	1
283	"OLQDR"	"CEPDR"	2
283	"RIH"	"CEPDR"	1
283	"IL1DR"	"CEPDR"	5
283	"IL1R"	"CEPDR"	1
283	"IL2DR"	"CEPDR"	1
283	"OLLR"	"CEPDR"	1
283	"OLLR"	"CEPDR"	7
283	"OLLR"	"CEPDR"	1
283	"OLLR"	"CEPDR"	1
283	"OLQDR"	"CEPDR"	5
283	"RIBR"	"CEPDR"	1
283	"RICL"	"CEPDR"	4
283	"RICR"	"CEPDR"	3
283	"RIH"	"CEPDR"	1
283	"RIS"	"CEPDR"	1
283	"RIS"	"CEPDR"	1
283	"RMDDL"	"CEPDR"	1
283	"RMDVR"	"CEPDR"	2
283	"RMGR"	"CEPDR"	1
283	"RMHL"	"CEPDR"	4
283	"RMHR"	"CEPDR"	1
283	"SIADL"	"CEPDR"	1
283	"SMBDR"	"CEPDR"	1
283	"URADR"	"CEPDR"	1
283	"URBR"	"CEPDR"	2
283	"URBR"	"CEPDR"	1
283	"URYDR"	"CEPDR"	1
283	"ADLL"	"CEPVL"	1
283	"ALML"	"CEPVL"	2
283	"AVER"	"CEPVL"	1
283	"AVER"	"CEPVL"	2
283	"OLQVL"	"CEPVL"	1
283	"RIH"	"CEPVL"	1
283	"IL1VL"	"CEPVL"	2
283	"OLLL"	"CEPVL"	4
283	"OLLL"	"CEPVL"	4
283	"OLQVL"	"CEPVL"	6
283	"RIAL"	"CEPVL"	1
283	"RICL"	"CEPVL"	1
283	"RICL"	"CEPVL"	6
283	"RICR"	"CEPVL"	4
283	"RIH"	"CEPVL"	1
283	"RIPL"	"CEPVL"	1
283	"RIS"	"CEPVL"	2
283	"RMDDL"	"CEPVL"	4
283	"RMHL"	"CEPVL"	1
283	"SIAVL"	"CEPVL"	1
283	"SIAVL"	"CEPVL"	1
283	"URAVL"	"CEPVL"	2
283	"ALMR"	"CEPVR"	1
283	"ASGR"	"CEPVR"	1
283	"ASKR"	"CEPVR"	1
283	"AVEL"	"CEPVR"	1
283	"AVEL"	"CEPVR"	4
283	"OLQVR"	"CEPVR"	1
283	"RIH"	"CEPVR"	1
283	"IL1VR"	"CEPVR"	1
283	"IL1VR"	"CEPVR"	1
283	"IL2VR"	"CEPVR"	2
283	"OLLR"	"CEPVR"	1
283	"OLLR"	"CEPVR"	6
283	"OLLR"	"CEPVR"	6
283	"OLQVR"	"CEPVR"	3
283	"RIAR"	"CEPVR"	1
283	"RICL"	"CEPVR"	2
283	"RICR"	"CEPVR"	2
283	"RICR"	"CEPVR"	2
283	"RIH"	"CEPVR"	1
283	"RIH"	"CEPVR"	1
283	"RIPR"	"CEPVR"	1
283	"RIS"	"CEPVR"	1
283	"RIVL"	"CEPVR"	1
283	"RMDDR"	"CEPVR"	2
283	"RMHR"	"CEPVR"	2
283	"SIAVR"	"CEPVR"	2
283	"URAVR"	"CEPVR"	1
283	"AS01"	"DA01"	2
283	"AVAL"	"DA01"	2
283	"AVAR"	"DA01"	2
283	"AVDL"	"DA01"	1
283	"AVDR"	"DA01"	2
283	"AVEL"	"DA01"	5
283	"AVER"	"DA01"	5
283	"AVM"	"DA01"	1
283	"AVAL"	"DA01"	2
283	"AVAR"	"DA01"	6
283	"DA04"	"DA01"	1
283	"SABVL"	"DA01"	2
283	"SABVR"	"DA01"	3
283	"DD01"	"DA01"	2
283	"DD01"	"DA01"	2
283	"VD01"	"DA01"	3
283	"VD01"	"DA01"	14
283	"VD02"	"DA01"	1
283	"AVAL"	"DA02"	2
283	"AVAR"	"DA02"	2
283	"AVDL"	"DA02"	1
283	"AVDR"	"DA02"	1
283	"AVEL"	"DA02"	1
283	"AVER"	"DA02"	1
283	"AVER"	"DA02"	2
283	"AVL"	"DA02"	1
283	"AS02"	"DA02"	1
283	"AS03"	"DA02"	1
283	"AVAL"	"DA02"	2
283	"AVAR"	"DA02"	2
283	"SABVL"	"DA02"	1
283	"VA01"	"DA02"	2
283	"DD01"	"DA02"	1
283	"DD01"	"DA02"	2
283	"PVCL"	"DA02"	1
283	"VD01"	"DA02"	2
283	"VD02"	"DA02"	2
283	"VD02"	"DA02"	9
283	"VD03"	"DA02"	3
283	"VD03"	"DA02"	2
283	"AS03"	"DA03"	1
283	"AS04"	"DA03"	1
283	"AVAL"	"DA03"	6
283	"AVAR"	"DA03"	3
283	"AVDL"	"DA03"	4
283	"AVDR"	"DA03"	1
283	"AVDR"	"DA03"	1
283	"AVEL"	"DA03"	1
283	"AVEL"	"DA03"	2
283	"AVER"	"DA03"	1
283	"AS04"	"DA03"	1
283	"AVAR"	"DA03"	2
283	"DA04"	"DA03"	1
283	"DA04"	"DA03"	1
283	"DA04"	"DA03"	1
283	"DB02"	"DA03"	5
283	"DB03"	"DA03"	1
283	"DD02"	"DA03"	1
283	"DD02"	"DA03"	1
283	"VD03"	"DA03"	1
283	"VD03"	"DA03"	24
283	"VD04"	"DA03"	6
283	"AVAL"	"DA04"	7
283	"AVAR"	"DA04"	6
283	"AVDL"	"DA04"	1
283	"AVDL"	"DA04"	1
283	"AVDR"	"DA04"	1
283	"AVDR"	"DA04"	1
283	"AVEL"	"DA04"	1
283	"DA03"	"DA04"	1
283	"DA03"	"DA04"	2
283	"AVAL"	"DA04"	3
283	"AVAR"	"DA04"	2
283	"DA01"	"DA04"	1
283	"DB03"	"DA04"	1
283	"VB06"	"DA04"	1
283	"DB03"	"DA04"	1
283	"DD02"	"DA04"	1
283	"VD04"	"DA04"	12
283	"VD05"	"DA04"	2
283	"VD05"	"DA04"	13
283	"AVAL"	"DA05"	7
283	"AVAR"	"DA05"	2
283	"AVBR"	"DA05"	1
283	"AVDL"	"DA05"	1
283	"AVDR"	"DA05"	2
283	"AS06"	"DA05"	2
283	"AVAL"	"DA05"	1
283	"AVAR"	"DA05"	5
283	"VA04"	"DA05"	1
283	"VA05"	"DA05"	2
283	"DB04"	"DA05"	1
283	"HSNR"	"DA05"	1
283	"PVCL"	"DA05"	1
283	"VD05"	"DA05"	1
283	"VD06"	"DA05"	4
283	"VD06"	"DA05"	12
283	"AVAL"	"DA06"	11
283	"AVAR"	"DA06"	11
283	"AVAL"	"DA06"	10
283	"AVAR"	"DA06"	2
283	"HSNR"	"DA06"	1
283	"PVCL"	"DA06"	1
283	"RID"	"DA06"	1
283	"RID"	"DA06"	2
283	"VD04"	"DA06"	2
283	"VD04"	"DA06"	2
283	"VD05"	"DA06"	2
283	"VD05"	"DA06"	1
283	"VD06"	"DA06"	3
283	"AVAL"	"DA07"	2
283	"AVAR"	"DA07"	3
283	"AVAL"	"DA07"	2
283	"AVAL"	"DA08"	4
283	"AVAR"	"DA08"	1
283	"AVAR"	"DA08"	7
283	"AVDL"	"DA08"	1
283	"AVDR"	"DA08"	1
283	"AVG"	"DA08"	1
283	"AVAR"	"DA08"	1
283	"DA09"	"DA08"	1
283	"DVB"	"DA08"	2
283	"DVB"	"DA08"	2
283	"PHAR"	"DA08"	1
283	"PHBR"	"DA08"	1
283	"VA12"	"DA08"	3
283	"AVAL"	"DA09"	2
283	"AVAL"	"DA09"	1
283	"AVAR"	"DA09"	2
283	"AVDR"	"DA09"	1
283	"DA08"	"DA09"	1
283	"PDA"	"DA09"	1
283	"PHCL"	"DA09"	1
283	"RID"	"DA09"	1
283	"DD06"	"DA09"	1
283	"PDA"	"DA09"	1
283	"PHCL"	"DA09"	7
283	"PHCR"	"DA09"	2
283	"PVCR"	"DA09"	1
283	"PVR"	"DA09"	1
283	"VA12"	"DA09"	5
283	"VD13"	"DA09"	1
283	"AS01"	"DB01"	1
283	"AS02"	"DB01"	1
283	"AS02"	"DB01"	1
283	"AS03"	"DB01"	1
283	"AIBR"	"DB01"	1
283	"AVBR"	"DB01"	3
283	"DB02"	"DB01"	1
283	"DB04"	"DB01"	1
283	"DVA"	"DB01"	1
283	"RID"	"DB01"	1
283	"RIS"	"DB01"	1
283	"VB03"	"DB01"	1
283	"VB04"	"DB01"	1
283	"DD01"	"DB01"	4
283	"DD01"	"DB01"	6
283	"VD01"	"DB01"	11
283	"VD01"	"DB01"	10
283	"VD02"	"DB01"	7
283	"VD02"	"DB01"	8
283	"VD03"	"DB01"	1
283	"DA03"	"DB02"	5
283	"AVBR"	"DB02"	1
283	"DB01"	"DB02"	1
283	"DB03"	"DB02"	6
283	"VB01"	"DB02"	2
283	"DD02"	"DB02"	1
283	"DD02"	"DB02"	1
283	"DVA"	"DB02"	1
283	"PVCL"	"DB02"	3
283	"PVCR"	"DB02"	1
283	"PVR"	"DB02"	1
283	"VD03"	"DB02"	7
283	"VD03"	"DB02"	16
283	"VD04"	"DB02"	6
283	"VD04"	"DB02"	8
283	"VD05"	"DB02"	1
283	"AS04"	"DB03"	1
283	"AS05"	"DB03"	1
283	"AVAR"	"DB03"	1
283	"AVER"	"DB03"	1
283	"DA03"	"DB03"	1
283	"DA04"	"DB03"	1
283	"AVBL"	"DB03"	1
283	"AVBR"	"DB03"	1
283	"DA04"	"DB03"	1
283	"DB02"	"DB03"	6
283	"DB04"	"DB03"	1
283	"DD02"	"DB03"	4
283	"DD03"	"DB03"	10
283	"DVA"	"DB03"	2
283	"PVCL"	"DB03"	4
283	"PVCR"	"DB03"	3
283	"PVR"	"DB03"	1
283	"VD04"	"DB03"	9
283	"VD05"	"DB03"	3
283	"VD05"	"DB03"	23
283	"VD06"	"DB03"	1
283	"VD06"	"DB03"	6
283	"AVDR"	"DB04"	1
283	"DA05"	"DB04"	1
283	"AVBL"	"DB04"	1
283	"AVBR"	"DB04"	1
283	"DB01"	"DB04"	1
283	"DB03"	"DB04"	1
283	"VB02"	"DB04"	1
283	"VB04"	"DB04"	1
283	"DD03"	"DB04"	3
283	"DVA"	"DB04"	1
283	"PVCL"	"DB04"	3
283	"PVCR"	"DB04"	4
283	"VC02"	"DB04"	1
283	"VD06"	"DB04"	7
283	"VD06"	"DB04"	6
283	"AVAL"	"DB05"	2
283	"AVAR"	"DB05"	1
283	"AVAR"	"DB05"	2
283	"AVBL"	"DB05"	1
283	"AVBR"	"DB05"	1
283	"DVA"	"DB05"	1
283	"PVCL"	"DB05"	2
283	"PVCR"	"DB05"	1
283	"AVAL"	"DB06"	1
283	"AVAR"	"DB06"	5
283	"AVAL"	"DB06"	3
283	"AVBL"	"DB06"	2
283	"AVBR"	"DB06"	1
283	"DVA"	"DB06"	2
283	"PVCL"	"DB06"	2
283	"PVCR"	"DB06"	2
283	"AVBL"	"DB07"	2
283	"AVBR"	"DB07"	1
283	"DVA"	"DB07"	1
283	"DVA"	"DB07"	1
283	"PVCL"	"DB07"	1
283	"PVCL"	"DB07"	2
283	"PVCR"	"DB07"	1
283	"VA12"	"DB07"	4
283	"VD13"	"DB07"	2
283	"AS02"	"DD01"	1
283	"AS03"	"DD01"	1
283	"AVL"	"DD01"	1
283	"DA01"	"DD01"	4
283	"DA02"	"DD01"	2
283	"DA02"	"DD01"	1
283	"DB01"	"DD01"	10
283	"AVBR"	"DD01"	1
283	"DD02"	"DD01"	1
283	"VD01"	"DD01"	4
283	"VD02"	"DD01"	2
283	"PVNL"	"DD01"	2
283	"PVQR"	"DD01"	1
283	"RID"	"DD01"	3
283	"RID"	"DD01"	1
283	"VA01"	"DD01"	9
283	"VA02"	"DD01"	13
283	"VA03"	"DD01"	18
283	"VB01"	"DD01"	1
283	"VB02"	"DD01"	20
283	"VC01"	"DD01"	7
283	"VC02"	"DD01"	6
283	"VC03"	"DD01"	2
283	"VD01"	"DD01"	1
283	"VD02"	"DD01"	1
283	"VD02"	"DD01"	1
283	"AS05"	"DD02"	1
283	"DA03"	"DD02"	1
283	"DA03"	"DD02"	1
283	"DA04"	"DD02"	1
283	"DB02"	"DD02"	2
283	"DB03"	"DD02"	4
283	"DD01"	"DD02"	1
283	"DD03"	"DD02"	2
283	"VD04"	"DD02"	2
283	"PVPR"	"DD02"	1
283	"RID"	"DD02"	3
283	"RID"	"DD02"	1
283	"VA03"	"DD02"	11
283	"VA04"	"DD02"	21
283	"VA05"	"DD02"	5
283	"VB02"	"DD02"	1
283	"VB03"	"DD02"	37
283	"VB04"	"DD02"	6
283	"VC01"	"DD02"	6
283	"VC02"	"DD02"	4
283	"VC03"	"DD02"	4
283	"VD03"	"DD02"	1
283	"VD04"	"DD02"	1
283	"DB03"	"DD03"	10
283	"DB04"	"DD03"	3
283	"DD02"	"DD03"	2
283	"DD04"	"DD03"	1
283	"PVNR"	"DD03"	1
283	"RID"	"DD03"	1
283	"RID"	"DD03"	2
283	"VA05"	"DD03"	13
283	"VA06"	"DD03"	24
283	"VA07"	"DD03"	3
283	"VB04"	"DD03"	16
283	"VB05"	"DD03"	27
283	"VC01"	"DD03"	6
283	"VC02"	"DD03"	9
283	"VC03"	"DD03"	5
283	"DD03"	"DD04"	1
283	"VC03"	"DD04"	1
283	"VD08"	"DD04"	1
283	"VA07"	"DD04"	12
283	"VA08"	"DD04"	21
283	"VA09"	"DD04"	3
283	"VB06"	"DD04"	30
283	"VB07"	"DD04"	2
283	"VC03"	"DD04"	12
283	"VD08"	"DD04"	1
283	"VD10"	"DD05"	1
283	"PVDL"	"DD05"	1
283	"VA09"	"DD05"	15
283	"VB08"	"DD05"	1
283	"VB08"	"DD05"	30
283	"VB09"	"DD05"	8
283	"VD09"	"DD05"	1
283	"VD10"	"DD05"	1
283	"AVL"	"DD06"	2
283	"DA09"	"DD06"	1
283	"DVB"	"DD06"	3
283	"PDA"	"DD06"	1
283	"VA11"	"DD06"	10
283	"VA12"	"DD06"	2
283	"VB10"	"DD06"	9
283	"VB11"	"DD06"	7
283	"AIZL"	"DVA"	3
283	"AIZL"	"DVA"	1
283	"AIZR"	"DVA"	1
283	"AIZR"	"DVA"	1
283	"AQR"	"DVA"	1
283	"AQR"	"DVA"	3
283	"AUAL"	"DVA"	1
283	"AUAR"	"DVA"	1
283	"AVAL"	"DVA"	3
283	"AVAR"	"DVA"	1
283	"AVBL"	"DVA"	1
283	"AVEL"	"DVA"	3
283	"AVEL"	"DVA"	6
283	"AVER"	"DVA"	2
283	"AVER"	"DVA"	3
283	"AVKL"	"DVA"	1
283	"DB02"	"DVA"	1
283	"DB03"	"DVA"	2
283	"DB04"	"DVA"	1
283	"DB05"	"DVA"	1
283	"DB06"	"DVA"	2
283	"DB07"	"DVA"	1
283	"DB07"	"DVA"	1
283	"AVBL"	"DVA"	1
283	"AVBR"	"DVA"	1
283	"DB01"	"DVA"	1
283	"PVCL"	"DVA"	1
283	"PVR"	"DVA"	2
283	"FLPL"	"DVA"	1
283	"FLPR"	"DVA"	1
283	"PDEL"	"DVA"	1
283	"PDEL"	"DVA"	2
283	"PDEL"	"DVA"	16
283	"PDEL"	"DVA"	8
283	"PDER"	"DVA"	19
283	"PDER"	"DVA"	16
283	"PHAL"	"DVA"	2
283	"PHAR"	"DVA"	1
283	"PHAR"	"DVA"	1
283	"PHCL"	"DVA"	4
283	"PHCL"	"DVA"	2
283	"PHCR"	"DVA"	3
283	"PHCR"	"DVA"	5
283	"PLMR"	"DVA"	5
283	"PVCL"	"DVA"	3
283	"PVCL"	"DVA"	4
283	"PVCR"	"DVA"	1
283	"PVDR"	"DVA"	2
283	"PVDR"	"DVA"	1
283	"PVM"	"DVA"	2
283	"PVM"	"DVA"	1
283	"PVR"	"DVA"	1
283	"PVR"	"DVA"	2
283	"PVR"	"DVA"	1
283	"RIAL"	"DVA"	1
283	"RIAR"	"DVA"	1
283	"RIAR"	"DVA"	1
283	"RIMR"	"DVA"	1
283	"RIR"	"DVA"	3
283	"RIR"	"DVA"	2
283	"SAADR"	"DVA"	1
283	"SAAVL"	"DVA"	1
283	"SAAVR"	"DVA"	1
283	"SABD"	"DVA"	1
283	"SDQR"	"DVA"	3
283	"SMBDL"	"DVA"	3
283	"SMBDR"	"DVA"	2
283	"SMBVL"	"DVA"	3
283	"SMBVR"	"DVA"	2
283	"VA02"	"DVA"	1
283	"VA12"	"DVA"	1
283	"VB01"	"DVA"	1
283	"VB01"	"DVA"	1
283	"VB11"	"DVA"	2
283	"AVL"	"DVB"	2
283	"AVL"	"DVB"	3
283	"DA08"	"DVB"	2
283	"DA08"	"DVB"	2
283	"DD06"	"DVB"	3
283	"AS09"	"DVB"	7
283	"AVL"	"DVB"	1
283	"VA09"	"DVB"	1
283	"VB09"	"DVB"	1
283	"DVC"	"DVB"	3
283	"PDA"	"DVB"	1
283	"PHCL"	"DVB"	1
283	"PVPL"	"DVB"	1
283	"PVPL"	"DVB"	1
283	"AIBL"	"DVC"	1
283	"AIBR"	"DVC"	3
283	"AVAL"	"DVC"	5
283	"AVAR"	"DVC"	7
283	"AVBL"	"DVC"	1
283	"AVDR"	"DVC"	1
283	"AVKL"	"DVC"	2
283	"AVKR"	"DVC"	1
283	"DVB"	"DVC"	3
283	"AIBL"	"DVC"	1
283	"AIBR"	"DVC"	2
283	"AVL"	"DVC"	9
283	"PVPL"	"DVC"	2
283	"PVPR"	"DVC"	13
283	"VA09"	"DVC"	1
283	"VD01"	"DVC"	5
283	"VD10"	"DVC"	4
283	"PVPR"	"DVC"	1
283	"PVPR"	"DVC"	1
283	"PVQR"	"DVC"	1
283	"PVT"	"DVC"	1
283	"PVT"	"DVC"	2
283	"RIBL"	"DVC"	1
283	"RIBR"	"DVC"	1
283	"RIGL"	"DVC"	1
283	"RIGL"	"DVC"	4
283	"RIGL"	"DVC"	1
283	"RIGR"	"DVC"	5
283	"RMFL"	"DVC"	2
283	"RMFR"	"DVC"	4
283	"VC01"	"DVC"	1
283	"VC02"	"DVC"	1
283	"VC03"	"DVC"	1
283	"VC05"	"DVC"	2
283	"ADEL"	"FLPL"	2
283	"ADEL"	"FLPL"	1
283	"ADEL"	"FLPL"	1
283	"ADER"	"FLPL"	2
283	"ADER"	"FLPL"	1
283	"AIBL"	"FLPL"	1
283	"AIBL"	"FLPL"	1
283	"AIBL"	"FLPL"	1
283	"AIBR"	"FLPL"	2
283	"AVAL"	"FLPL"	4
283	"AVAL"	"FLPL"	10
283	"AVAR"	"FLPL"	17
283	"AVBL"	"FLPL"	1
283	"AVBL"	"FLPL"	3
283	"AVBR"	"FLPL"	1
283	"AVBR"	"FLPL"	4
283	"AVDL"	"FLPL"	6
283	"AVDR"	"FLPL"	13
283	"DVA"	"FLPL"	1
283	"AVAL"	"FLPL"	1
283	"AVDL"	"FLPL"	1
283	"FLPR"	"FLPL"	2
283	"RIH"	"FLPL"	1
283	"FLPR"	"FLPL"	1
283	"FLPR"	"FLPL"	2
283	"PVCR"	"FLPL"	1
283	"SDQL"	"FLPL"	1
283	"ADAL"	"FLPR"	1
283	"ADER"	"FLPR"	1
283	"ADER"	"FLPR"	1
283	"ADER"	"FLPR"	1
283	"AIBR"	"FLPR"	1
283	"AVAL"	"FLPR"	2
283	"AVAL"	"FLPR"	10
283	"AVAR"	"FLPR"	5
283	"AVBL"	"FLPR"	5
283	"AVBR"	"FLPR"	1
283	"AVDL"	"FLPR"	2
283	"AVDL"	"FLPR"	8
283	"AVDR"	"FLPR"	1
283	"AVEL"	"FLPR"	4
283	"AVER"	"FLPR"	2
283	"AVJR"	"FLPR"	1
283	"DVA"	"FLPR"	1
283	"FLPL"	"FLPR"	2
283	"FLPL"	"FLPR"	1
283	"AVDL"	"FLPR"	1
283	"AVDR"	"FLPR"	1
283	"FLPL"	"FLPR"	2
283	"PVCL"	"FLPR"	2
283	"VB01"	"FLPR"	1
283	"AIAL"	"HSNL"	1
283	"AIAL"	"HSNL"	1
283	"AIMR"	"HSNL"	1
283	"AIYR"	"HSNL"	1
283	"AIZL"	"HSNL"	2
283	"AIZR"	"HSNL"	1
283	"ASHL"	"HSNL"	1
283	"ASHR"	"HSNL"	2
283	"ASJL"	"HSNL"	1
283	"ASJR"	"HSNL"	1
283	"ASKL"	"HSNL"	1
283	"AVDR"	"HSNL"	2
283	"AVFL"	"HSNL"	1
283	"AVFL"	"HSNL"	5
283	"AVFL"	"HSNL"	1
283	"AVJL"	"HSNL"	1
283	"AVJL"	"HSNL"	1
283	"AWBL"	"HSNL"	1
283	"AWBL"	"HSNL"	1
283	"AWBR"	"HSNL"	2
283	"BDUL"	"HSNL"	1
283	"HSNR"	"HSNL"	1
283	"HSNR"	"HSNL"	3
283	"HSNR"	"HSNL"	1
283	"PLML"	"HSNL"	1
283	"PVQL"	"HSNL"	2
283	"RIFL"	"HSNL"	3
283	"RIML"	"HSNL"	2
283	"RIR"	"HSNL"	1
283	"SABVL"	"HSNL"	2
283	"VC05"	"HSNL"	3
283	"VC05"	"HSNL"	1
283	"AIBL"	"HSNR"	1
283	"AIBR"	"HSNR"	1
283	"AIMR"	"HSNR"	2
283	"AIYL"	"HSNR"	1
283	"AIZL"	"HSNR"	1
283	"AIZR"	"HSNR"	1
283	"AS05"	"HSNR"	1
283	"ASHL"	"HSNR"	2
283	"ASHR"	"HSNR"	1
283	"ASJL"	"HSNR"	1
283	"ASJR"	"HSNR"	1
283	"AVBR"	"HSNR"	1
283	"AVDR"	"HSNR"	1
283	"AVFL"	"HSNR"	1
283	"AVFL"	"HSNR"	1
283	"AVFR"	"HSNR"	1
283	"AVJL"	"HSNR"	1
283	"AVJL"	"HSNR"	1
283	"AVL"	"HSNR"	1
283	"AVL"	"HSNR"	1
283	"AWBL"	"HSNR"	1
283	"BDUR"	"HSNR"	1
283	"BDUR"	"HSNR"	1
283	"BDUR"	"HSNR"	3
283	"DA05"	"HSNR"	1
283	"DA06"	"HSNR"	1
283	"HSNL"	"HSNR"	1
283	"HSNL"	"HSNR"	1
283	"HSNL"	"HSNR"	3
283	"PLMR"	"HSNR"	1
283	"PVNR"	"HSNR"	1
283	"PVNR"	"HSNR"	1
283	"PVNR"	"HSNR"	1
283	"PVNR"	"HSNR"	1
283	"PVQR"	"HSNR"	1
283	"PVQR"	"HSNR"	1
283	"RIFR"	"HSNR"	1
283	"RIFR"	"HSNR"	3
283	"RIFR"	"HSNR"	1
283	"RMGR"	"HSNR"	1
283	"SABD"	"HSNR"	1
283	"SABVR"	"HSNR"	1
283	"VA06"	"HSNR"	1
283	"VC02"	"HSNR"	1
283	"VC02"	"HSNR"	2
283	"VC03"	"HSNR"	1
283	"VC03"	"HSNR"	1
283	"VD04"	"HSNR"	2
283	"CEPDL"	"IL1DL"	4
283	"IL1DR"	"IL1DL"	1
283	"IL1L"	"IL1DL"	1
283	"OLLL"	"IL1DL"	1
283	"RMEV"	"IL1DL"	1
283	"IL1L"	"IL1DL"	1
283	"IL2DL"	"IL1DL"	7
283	"PVR"	"IL1DL"	1
283	"PVR"	"IL1DL"	1
283	"RIH"	"IL1DL"	1
283	"RIPL"	"IL1DL"	2
283	"RMDDR"	"IL1DL"	1
283	"RMDVL"	"IL1DL"	4
283	"URADL"	"IL1DL"	2
283	"URYDL"	"IL1DL"	1
283	"CEPDR"	"IL1DR"	5
283	"IL1DL"	"IL1DR"	1
283	"IL1R"	"IL1DR"	1
283	"OLLR"	"IL1DR"	1
283	"RMEV"	"IL1DR"	1
283	"IL1R"	"IL1DR"	1
283	"IL2DR"	"IL1DR"	7
283	"OLLR"	"IL1DR"	2
283	"PVR"	"IL1DR"	1
283	"RIPR"	"IL1DR"	5
283	"RMDVR"	"IL1DR"	5
283	"URADR"	"IL1DR"	1
283	"ADEL"	"IL1L"	1
283	"AVER"	"IL1L"	2
283	"IL1DL"	"IL1L"	1
283	"IL1DL"	"IL1L"	1
283	"IL1VL"	"IL1L"	1
283	"IL1VL"	"IL1L"	1
283	"IL2L"	"IL1L"	1
283	"RMDDL"	"IL1L"	5
283	"RMDL"	"IL1L"	1
283	"RMDR"	"IL1L"	3
283	"RMDVL"	"IL1L"	4
283	"RMDVR"	"IL1L"	2
283	"RMER"	"IL1L"	1
283	"URBL"	"IL1L"	1
283	"AVEL"	"IL1R"	1
283	"AVER"	"IL1R"	1
283	"CEPDR"	"IL1R"	1
283	"IL1DR"	"IL1R"	1
283	"IL1DR"	"IL1R"	1
283	"IL1VR"	"IL1R"	1
283	"IL1VR"	"IL1R"	1
283	"IL2R"	"IL1R"	1
283	"RIAR"	"IL1R"	1
283	"RMDDL"	"IL1R"	3
283	"RMDDR"	"IL1R"	2
283	"RMDL"	"IL1R"	1
283	"RMDL"	"IL1R"	3
283	"RMDR"	"IL1R"	2
283	"RMDVL"	"IL1R"	1
283	"RMDVR"	"IL1R"	4
283	"RMEL"	"IL1R"	2
283	"RMHL"	"IL1R"	1
283	"URAVR"	"IL1R"	1
283	"URBR"	"IL1R"	3
283	"URXR"	"IL1R"	2
283	"CEPVL"	"IL1VL"	2
283	"IL1L"	"IL1VL"	1
283	"IL1L"	"IL1VL"	1
283	"IL1VR"	"IL1VL"	1
283	"RMED"	"IL1VL"	1
283	"IL2VL"	"IL1VL"	7
283	"OLLL"	"IL1VL"	2
283	"OLQVL"	"IL1VL"	1
283	"OLQVL"	"IL1VL"	1
283	"PVR"	"IL1VL"	1
283	"RIPL"	"IL1VL"	4
283	"RMDDL"	"IL1VL"	5
283	"URYVL"	"IL1VL"	1
283	"URYVL"	"IL1VL"	1
283	"CEPVR"	"IL1VR"	1
283	"CEPVR"	"IL1VR"	1
283	"IL1R"	"IL1VR"	1
283	"IL1R"	"IL1VR"	1
283	"IL1VL"	"IL1VR"	1
283	"IL2R"	"IL1VR"	1
283	"IL2VR"	"IL1VR"	1
283	"IL2VR"	"IL1VR"	6
283	"OLLR"	"IL1VR"	1
283	"OLQVR"	"IL1VR"	1
283	"PVR"	"IL1VR"	1
283	"RIPR"	"IL1VR"	1
283	"RIPR"	"IL1VR"	5
283	"RMDDR"	"IL1VR"	10
283	"RMER"	"IL1VR"	1
283	"URYVR"	"IL1VR"	1
283	"AUAL"	"IL2DL"	1
283	"IL1DL"	"IL2DL"	7
283	"OLQDL"	"IL2DL"	2
283	"RIBL"	"IL2DL"	1
283	"RIPL"	"IL2DL"	10
283	"RMEL"	"IL2DL"	4
283	"RMER"	"IL2DL"	3
283	"URADL"	"IL2DL"	1
283	"URADL"	"IL2DL"	2
283	"CEPDR"	"IL2DR"	1
283	"IL1DR"	"IL2DR"	7
283	"RICR"	"IL2DR"	1
